time_s,target,measurement,control,applied_control,error,integral,derivative
2.62,1.0,0.8267911125366673,0.8548648740628528,0.8548648740628528,0.1742682746907359,0.8569415876994722,-0.05330541135734612
2.64,1.0,0.8278438373042319,0.8557410436446973,0.8557410436446973,0.17320888746333274,0.8604057654487388,-0.05296936137015873
2.66,1.0,0.8288899565851734,0.8566121175301218,0.8566121175301218,0.17215616269576806,0.8638488887026542,-0.05263623837823417
2.68,1.0,0.8299295258779401,0.8574781121362567,0.8574781121362567,0.1711100434148266,0.8672710895709508,-0.05230596404707244
2.7,1.0,0.8309625992919737,0.8583390447638639,0.8583390447638639,0.1700704741220599,0.870672499053392,-0.051978464638335886
2.72,1.0,0.8319892296277246,0.8591949335251248,0.8591949335251248,0.1690374007080263,0.8740532470675525,-0.05165367070167903
2.74,1.0,0.833009468451313,0.8600457972764062,0.8600457972764062,0.1680107703722754,0.877413462474998,-0.051331516787544995
2.7600000000000002,1.0,0.834023366164199,0.8608916555556805,0.8608916555556805,0.16699053154868704,0.8807532731059717,-0.05101194117941854
2.7800000000000002,1.0,0.8350309720682015,0.8617325285242665,0.8617325285242665,0.16597663383580097,0.8840728057826878,-0.05069488564430347
2.8000000000000003,1.0,0.83603233442618,0.8625684369126092,0.8625684369126092,0.16496902793179846,0.8873721863413238,-0.050380295200125325
2.82,1.0,0.8370275005186759,0.8633994019698196,0.8633994019698196,0.16396766557382003,0.8906515396528002,-0.050068117898921516
2.84,1.0,0.8380165166967862,0.8642254454167091,0.8642254454167091,0.16297249948132408,0.8939109896424267,-0.049758304624797356
2.86,1.0,0.838999428431525,0.8650465894021024,0.8650465894021024,0.16198348330321377,0.8971506593084909,-0.049450808905515675
2.88,1.0,0.8399762803599126,0.8658628564621823,0.8658628564621823,0.16100057156847503,0.9003706707398604,-0.04914558673693725
2.9,1.0,0.8409471163280128,0.8666742694826692,0.8666742694826692,0.16002371964008744,0.9035711451326622,-0.04884259641937949
2.92,1.0,0.8419119794311269,0.867480851663651,0.867480851663651,0.15905288367198722,0.906752202806102,-0.048541798405010717
2.94,1.0,0.8428709120513355,0.8682826264868602,0.8682826264868602,0.15808802056887306,0.9099139632174795,-0.04824315515570832
2.96,1.0,0.8438239558925692,0.8690796176852627,0.8690796176852627,0.15712908794866454,0.9130565449764528,-0.047946631010425955
2.98,1.0,0.8447711520133763,0.8698718492147648,0.8698718492147648,0.1561760441074308,0.9161800658586015,-0.047652192061686804
3.0,1.0,0.8457125408575418,0.8706593452279269,0.8706593452279269,0.15522884798662373,0.9192846428183339,-0.0473598060403535
3.02,1.0,0.8466481622827047,0.8714421300495225,0.8714421300495225,0.15428745914245823,0.9223703920011831,-0.047069442208275136
3.04,1.0,0.8475780555871094,0.8722202281538358,0.8722202281538358,0.15335183771729533,0.925437428755529,-0.046781071258145124
3.06,1.0,0.8485022595346167,0.8729936641435583,0.8729936641435583,0.1524219444128906,0.9284858676437868,-0.04649466522023693
3.08,1.0,0.8494208123780923,0.8737624627301976,0.8737624627301976,0.15149774046538333,0.9315158224530945,-0.04621019737536258
3.1,1.0,0.8503337518812846,0.8745266487158805,0.8745266487158805,0.1505791876219077,0.9345274062055327,-0.04592764217378198
3.12,1.0,0.8512411153392907,0.8752862469764543,0.8752862469764543,0.14966624811871543,0.9375207311679069,-0.04564697515961336
3.14,1.0,0.8521429395977097,0.8760412824458119,0.8760412824458119,0.1487588846607093,0.9404959088611211,-0.04536817290030637
3.16,1.0,0.8530392610705689,0.8767917801013383,0.8767917801013383,0.1478570604022903,0.9434530500691669,-0.0450912129209502
3.18,1.0,0.853930115757109,0.8775377649504201,0.8775377649504201,0.14696073892943107,0.9463922648477555,-0.044816073642961474
3.2,1.0,0.8548155392575023,0.8782792620179256,0.8782792620179256,0.14606988424289102,0.9493136625326133,-0.044542734327002176
3.22,1.0,0.855695566787579,0.8790162963346108,0.8790162963346108,0.1451844607424977,0.9522173517474632,-0.04427117501966671
3.24,1.0,0.8565702331926259,0.8797488929263698,0.8797488929263698,0.14430443321242103,0.9551034404117117,-0.044001376503832734
3.2600000000000002,1.0,0.8574395729603225,0.8804770768042807,0.8804770768042807,0.14342976680737407,0.9579720357478592,-0.04373332025234822
3.2800000000000002,1.0,0.8583036202328705,0.881200872955394,0.881200872955394,0.14256042703967753,0.9608232442886527,-0.0434669883848271
3.3000000000000003,1.0,0.8591624088183736,0.8819203063342025,0.8819203063342025,0.14169637976712945,0.9636571718839954,-0.043202363627403706
3.3200000000000003,1.0,0.8600159722015149,0.8826354018547609,0.8826354018547609,0.14083759118162642,0.9664739237076279,-0.04293942927515171
3.34,1.0,0.8608643435535834,0.8833461843833976,0.8833461843833976,0.13998402779848507,0.9692736042635975,-0.04267816915706768
3.36,1.0,0.8617075557418888,0.8840526787319819,0.8840526787319819,0.13913565644641657,0.9720563173925258,-0.042418567603424995
3.38,1.0,0.8625456413386098,0.8847549096517158,0.8847549096517158,0.13829244425811116,0.974822166277688,-0.042160609415270445
3.4,1.0,0.8633786326291113,0.8854529018274007,0.8854529018274007,0.13745435866139022,0.9775712534509158,-0.04190427983604694
3.42,1.0,0.8642065616197675,0.8861466798721573,0.8861466798721573,0.1366213673708887,0.9803036807983335,-0.041649564525075844
3.44,1.0,0.8650294600453239,0.8868362683225681,0.8868362683225681,0.1357934383802325,0.9830195495659382,-0.041396449532810076
3.46,1.0,0.8658473593758284,0.887521691634198,0.887521691634198,0.13497053995467612,0.9857189603650317,-0.04114492127781921
3.48,1.0,0.8666602908231615,0.8882029741774913,0.8882029741774913,0.13415264062417165,0.9884020131775151,-0.0408949665252234
3.5,1.0,0.8674682853471919,0.8888801402339949,0.8888801402339949,0.13333970917683846,0.9910688073610519,-0.04064657236665936
3.52,1.0,0.8682713736615815,0.8895532139929057,0.8895532139929057,0.1325317146528081,0.993719441654108,-0.04039972620151766
3.54,1.0,0.8690695862392659,0.8902222195479037,0.8902222195479037,0.13172862633841853,0.9963540141808763,-0.040154415719478864
3.56,1.0,0.8698629533176293,0.8908871808942583,0.8908871808942583,0.1309304137607341,0.998972622456091,-0.03991062888422103
3.58,1.0,0.8706515049033953,0.8915481219261925,0.8915481219261925,0.1301370466823707,1.0015753633897384,-0.03966835391817081
3.6,1.0,0.8714352707772529,0.8922050664344807,0.8922050664344807,0.12934849509660473,1.0041623332916705,-0.0394275792882981
3.62,1.0,0.8722142804982351,0.8928580381042626,0.8928580381042626,0.1285647292227471,1.0067336278761254,-0.03918829369288224
3.64,1.0,0.8729885634078653,0.8935070605130664,0.8935070605130664,0.12778571950176487,1.0092893422661606,-0.03895048604911078
3.66,1.0,0.8737581486340893,0.894152157129023,0.894152157129023,0.12701143659213465,1.0118295709980034,-0.038714145481510975
3.68,1.0,0.8745230650950041,0.8947933513092475,0.8947933513092475,0.1262418513659107,1.0143544080253217,-0.03847926131119728
3.7,1.0,0.8752833415024003,0.8954306662984002,0.8954306662984002,0.1254769349049959,1.0168639467234217,-0.038245823045740535
3.72,1.0,0.876039006365127,0.8960641252273842,0.8960641252273842,0.12471665849759972,1.0193582798933738,-0.038013820369808826
3.74,1.0,0.8767900879922933,0.8966937511121991,0.8966937511121991,0.123960993634873,1.0218374997660713,-0.03778324313633563
3.7600000000000002,1.0,0.877536614496316,0.8973195668529199,0.8973195668529199,0.1232099120077067,1.0243016980062254,-0.03755408135831528
3.7800000000000002,1.0,0.8782786137958245,0.8979415952327987,0.8979415952327987,0.12246338550368396,1.026750965716299,-0.03732632520113688
3.8000000000000003,1.0,0.8790161136184301,0.8985598589174801,0.8985598589174801,0.1217213862041755,1.0291853934403825,-0.03709996497542334
3.8200000000000003,1.0,0.8797491415033719,0.8991743804543306,0.8991743804543306,0.12098388638156987,1.0316050711680138,-0.036874991130281254
