time_s,target,measurement,control,applied_control,error,integral,derivative
0.58,1.0,0.6205410252506844,0.8134425597142596,0.8134425597142596,0.3867382779366203,0.3396370423092906,-0.3837449103810342
0.6,1.0,0.627451276100873,0.8105729236308712,0.8105729236308712,0.37945897474931556,0.3472262218042769,-0.3639651593652371
0.62,1.0,0.6340171783744251,0.8080135886235551,0.8080135886235551,0.37254872389912697,0.35467719628225947,-0.34551254250942964
0.64,1.0,0.6402617247332612,0.8057422032424191,0.8057422032424191,0.36598282162557494,0.36199685271477094,-0.32829511367760134
0.66,1.0,0.646206315676852,0.8037379756820124,0.8037379756820124,0.35973827526673885,0.3691916182201057,-0.31222731794180447
0.68,1.0,0.6518708702083128,0.8019815652920224,0.8019815652920224,0.35379368432314795,0.37626749190656866,-0.297229547179545
0.7000000000000001,1.0,0.6572739288055433,0.800454981632149,0.800454981632149,0.3481291297916872,0.38323007450240243,-0.28322772657303763
0.72,1.0,0.6624327492324895,0.7991414905465661,0.7991414905465661,0.34272607119445675,0.3900845959262916,-0.2701529298615224
0.74,1.0,0.6673633956883934,0.7980255267698478,0.7980255267698478,0.3375672507675105,0.39683594094164176,-0.2579410213473132
0.76,1.0,0.6720808217582769,0.7970926126101895,0.7970926126101895,0.3326366043116066,0.4034886730278739,-0.24653232279519544
0.78,1.0,0.6765989475956972,0.796329282287334,0.796329282287334,0.3279191782417231,0.41004705659270835,-0.23587130349417285
0.8,1.0,0.680930731738835,0.7957230115319884,0.7957230115319884,0.32340105240430284,0.41651507764079443,-0.2259062918710142
0.8200000000000001,1.0,0.6850882379330909,0.7952621520808725,0.7952621520808725,0.319069268261165,0.42289646300601774,-0.216589207156892
0.84,1.0,0.6890826973074138,0.7949358707269688,0.7949358707269688,0.3149117620669091,0.4291946982473559,-0.2078753097127961
0.86,1.0,0.6929245662274435,0.7947340926082311,0.7947340926082311,0.3109173026925862,0.43541304430120764,-0.1997229687161428
0.88,1.0,0.6966235801260824,0.7946474484400134,0.7946474484400134,0.3070754337725565,0.4415545529766588,-0.19209344600148448
0.9,1.0,0.7001888035912064,0.7946672254169916,0.7946672254169916,0.3033764198739176,0.44762208137413717,-0.1849506949319457
0.92,1.0,0.7036286769707778,0.7947853215294209,0.7947853215294209,0.2998111964087936,0.45361830530231306,-0.17826117325620006
0.9400000000000001,1.0,0.7069510597375238,0.7949942030562943,0.7949942030562943,0.2963713230292222,0.4595457317628975,-0.1719936689785706
0.96,1.0,0.7101632708385048,0.7952868650145019,0.7952868650145019,0.2930489402624762,0.46540671056814703,-0.16611913833730063
0.98,1.0,0.7132721262392298,0.7956567943584392,0.7956567943584392,0.28983672916149517,0.4712034451513769,-0.16061055504905108
1.0,1.0,0.7162839738573961,0.7960979357388046,0.7960979357388046,0.28672787376077025,0.4769380026265923,-0.15544277003624596
1.02,1.0,0.7192047260677682,0.7966046596426299,0.7966046596426299,0.28371602614260394,0.4826123231494444,-0.1505923809083154
1.04,1.0,0.7220398899470842,0.7971717327489584,0.7971717327489584,0.2807952739322318,0.48822822862808907,-0.14603761051860675
1.06,1.0,0.7247945954161398,0.7977942903461114,0.7977942903461114,0.27796011005291577,0.4937874308291474,-0.14175819396580192
1.08,1.0,0.7274736214252683,0.7984678106671723,0.7984678106671723,0.2752054045838602,0.4992915389208246,-0.13773527345277703
1.1,1.0,0.7300814203192698,0.7991880910103104,0.7991880910103104,0.2725263785747317,0.5047420664923192,-0.13395130045642523
1.12,1.0,0.7326221405083813,0.7999512255198347,0.7999512255198347,0.2699185796807302,0.5101404380859338,-0.1303899447000767
