time_s,mode,linear_mps,angular_rps,x_m,y_m,yaw_rad,position_error_m
3.8499999999999943,estimate,0.18,0.4,0.45413306921918156,0.4316314389501302,1.5400000000000011,0.061096935807811385
3.899999999999994,estimate,0.18,0.4,0.4544101923509237,0.4406271714255795,1.5600000000000012,0.06258065750121959
3.949999999999994,estimate,0.18,0.4,0.45450735740444814,0.4496266469076492,1.5800000000000012,0.06407736771498436
3.999999999999994,estimate,0.18,0.4,0.4544245255150289,0.45862626572613785,1.6000000000000012,0.06558683930046387
4.049999999999994,estimate,0.18,0.4,0.4541617298143173,0.4676224281535114,1.6200000000000012,0.06710884319968624
4.099999999999993,estimate,0.18,0.4,0.4537190754170897,0.47661153584474614,1.6400000000000012,0.06864314848184819
4.149999999999993,estimate,0.18,0.4,0.45309673937920314,0.4855899932766187,1.6600000000000013,0.07018952238016518
4.199999999999993,estimate,0.18,0.4,0.452294970626775,0.49455420918586757,1.6800000000000013,0.07174773032906873
4.249999999999993,estimate,0.18,0.4,0.45131408985661614,0.5035005980056503,1.7000000000000013,0.07331753600174772
4.299999999999993,estimate,0.18,0.4,0.4501544894079564,0.5124255812997225,1.7200000000000013,0.07489870134802978
4.3499999999999925,estimate,0.18,0.4,0.4488166331055141,0.5213255891937648,1.7400000000000013,0.07649098663259875
4.399999999999992,estimate,0.18,0.4,0.4473010560739724,0.5301970618032847,1.7600000000000013,0.07809415047354451
4.449999999999992,estimate,0.18,0.4,0.4456083645239365,0.5390364506575233,1.7800000000000014,0.0797079498812413
4.499999999999992,estimate,0.18,0.4,0.44373923550945743,0.5478402201187956,1.8000000000000014,0.08133214029755088
4.549999999999992,estimate,0.18,0.4,0.44169441665721965,0.5566048487966994,1.8200000000000014,0.08296647563534648
4.599999999999992,estimate,0.18,0.4,0.43947472586750014,0.5653268309566235,1.8400000000000014,0.08461070831835345
4.6499999999999915,estimate,0.18,0.4,0.4370810509870193,0.5740026779219956,1.8600000000000014,0.08626458932130346
4.699999999999991,estimate,0.18,0.4,0.4345143494538141,0.5826289194697057,1.8800000000000014,0.08792786821039732
4.749999999999991,estimate,0.18,0.4,0.4317756479142756,0.5912021052181501,1.9000000000000015,0.08960029318407357
4.799999999999991,estimate,0.18,0.4,0.42886604181250404,0.5997188060073368,1.9200000000000015,0.09128161111407795
4.849999999999991,estimate,0.18,0.4,0.42578669495214594,0.6081756152705048,1.9400000000000015,0.09297156758683091
4.899999999999991,estimate,0.18,0.4,0.422538839030888,0.6165691503967046,1.9600000000000015,0.09466990694508798
4.94999999999999,estimate,0.18,0.4,0.4191237731477946,0.6248960540837981,1.9800000000000015,0.09637637232989026
4.99999999999999,estimate,0.18,0.4,0.41554286328368534,0.6331529956813344,2.0000000000000013,0.09809070572280042
5.04999999999999,estimate,0.18,0.4,0.411797541754761,0.6413366725227656,2.0200000000000014,0.09981264798842032
5.09999999999999,estimate,0.18,0.4,0.4078893066396963,0.6494438112464692,2.0400000000000014,0.10154193891718682
5.14999999999999,estimate,0.18,0.4,0.4038197211804281,0.6574711691050497,2.0600000000000014,0.10327831726844082
5.1999999999999895,estimate,0.18,0.4,0.39959041315687965,0.6654155352623934,2.0800000000000014,0.10502152081376713
5.249999999999989,estimate,0.18,0.4,0.3952030742358704,0.673273732077961,2.1000000000000014,0.10677128638059974
5.299999999999989,estimate,0.18,0.4,0.3906594592944717,0.681042616377801,2.1200000000000014,0.10852734989608956
5.349999999999989,estimate,0.18,0.4,0.3859613857180793,0.6887190807117768,2.1400000000000015,0.11028944643123027
5.399999999999989,estimate,0.18,0.4,0.3811107326734837,0.6963000545965066,2.1600000000000015,0.11205731024523864
5.449999999999989,estimate,0.18,0.4,0.3761094403572282,0.7037825057435148,2.1800000000000015,0.11383067483018516
5.4999999999999885,estimate,0.18,0.4,0.3709595092195563,0.7111634412721071,2.2000000000000015,0.11560927295587148
5.549999999999988,estimate,0.18,0.4,0.36566299916425815,0.7184399089064833,2.2200000000000015,0.1173928367149502
5.599999999999988,estimate,0.18,0.4,0.3602220287247368,0.7256089981566081,2.2400000000000015,0.11918109756828411
5.649999999999988,estimate,0.18,0.4,0.35463877421662265,0.7326678414823679,2.2600000000000016,0.12097378639053984
5.699999999999988,estimate,0.18,0.4,0.34891546886727665,0.7396136154405489,2.2800000000000016,0.12277063351601329
5.749999999999988,estimate,0.18,0.4,0.34305440192252873,0.7464435418141773,2.3000000000000016,0.12457136878468197
5.799999999999987,estimate,0.18,0.4,0.3370579177310103,0.7531548887237678,2.3200000000000016,0.1263757215884815
5.849999999999987,estimate,0.18,0.4,0.3309284148064459,0.7597449717200401,2.3400000000000016,0.12818342091780174
5.899999999999987,estimate,0.18,0.4,0.3246683448682798,0.7662111548576622,2.3600000000000017,0.129994195408199
5.949999999999987,estimate,0.18,0.4,0.3182802118610207,0.7725508517495938,2.3800000000000017,0.13180777338732105
5.999999999999987,estimate,0.18,0.4,0.31176657095269755,0.7787615266016062,2.4000000000000017,0.13362388292204044
